method,scene_id,im_id,instance_id,gt_index,score,translation_error_mm,depth_error_mm,rotation_error_deg,center_error_px,gt_bbox_center_error_px,add_mm,pred_z_mm,gt_z_mm,translation_scale_to_mm,pred_bbox_iou,pred_mask_iou,camera_id
original,4,1060,340,0,0.23828125,11763.14021699013,11756.390984225072,2.5886615816960554,1.7728255245203735,3.897218759069625,11759.192674403266,48313.71484375,36557.32385952493,1.0,0.6060829493087557,0.54565936773921,stereo_right
original,4,1420,798,0,0.16796875,15380.78598220295,15376.398686254215,3.604670725330029,6.9502791458396995,4.2105437039647144,15377.317950058443,54754.125,39377.726313745785,1.0,0.49981672514007436,0.4775988520408163,stereo_right
original,1,1150,469,0,0.19140625,5093.909956203862,5089.4286425256,0.8605833626254169,3.9833861560255532,1.6840128921833057,5093.306705282932,23928.791015625,18839.3623730994,1.0,0.6016682619991796,0.5905956112852665,front
original,1,1500,853,0,0.09765625,3936.885459995642,3807.5367290205995,15.565610966710883,8.457922148069805,15.038713273410577,3917.428804647735,16542.61328125,12735.0765522294,1.0,0.5323264440911499,0.46480032935364346,front
original,3,1300,703,0,0.12890625,2908.9559054103865,2901.849777108113,9.285478962266941,50.35974826907229,26.26519440539926,2913.4674805394184,18808.330078125,15906.480301016887,1.0,0.6471725029691002,0.5795844302961013,stereo_left
original,1,975,205,0,0.046875,39715.79548696451,39584.84084940997,39.38541863155885,6.924166672698147,7.105549313003604,39753.82101204935,93610.3828125,54025.54196309003,1.0,0.5940390544707091,0.26,front
original,1,1525,874,0,0.1640625,4577.380811452039,4576.554965347736,6.198867802018174,7.871205551679389,2.901102241200695,4577.997922405237,20188.673828125,15612.118862777264,1.0,0.5942619241560322,0.5540374368083072,front
original,1,1525,875,1,0.05859375,160228.6421169448,130708.8141263256,93.79168871832958,0.4187330834597273,0.9041004631627246,160307.31038057414,374529.8125,505238.6266263256,1.0,0.5238095238095238,0.5161290322580645,front
original,3,1335,737,0,0.2421875,132.60351450685707,58.20770385762171,3.4342617069871264,53.77211802947231,66.71798778503876,143.1226338846666,7911.38037109375,7969.588074951372,1.0,0.9071255953163392,0.7392944286295242,stereo_left
original,2,765,1879,0,0.04296875,106672.71015505589,104383.84124285838,178.39586242962042,6.551291856376816,6.47133310069242,106599.28186981977,201018.984375,305402.8256178584,1.0,0.22826086956521738,0.24107142857142858,rear
original,4,1405,788,0,0.203125,8461.321998453514,8459.898825022057,2.0755249711680377,5.194058294008348,3.0320701734988056,8456.350385004172,43845.41015625,35385.51133122794,1.0,0.6446391574585635,0.61491418425725,stereo_right
original,4,1305,708,0,0.16796875,3874.1897789255527,3873.1595586743933,2.9664033240499474,15.731617013956859,4.828291347085018,3873.193004599306,20496.88671875,16623.727160075607,1.0,0.6414251207729469,0.60015877560582,stereo_right
original,3,1020,273,0,0.1015625,10707.214891528305,10699.553016860897,10.983769672648444,18.267144401278095,16.06965992849561,10706.163946513214,57648.73046875,46949.1774518891,1.0,0.5761772853185596,0.5401704491046634,stereo_left
original,4,255,1132,0,0.16015625,4424.89862550221,4305.001037456717,7.807310331750722,17.878310627048382,60.947452851331086,4434.761549349918,14558.140625,10253.139587543283,1.0,0.6594926401503288,0.5476322548747694,stereo_right
original,4,685,1772,0,0.09765625,14716.92326198104,14242.038778072529,27.4417324323271,39.18883485486373,68.2770366097434,14679.058202195456,54429.19921875,40187.16044067747,1.0,0.5128205128205128,0.3904228969819283,stereo_right
original,3,255,1130,0,0.19140625,2544.484194187703,2478.775265394217,9.38730852402379,24.554827422566344,17.13630563884952,2560.904547645588,12731.9287109375,10253.153445543283,1.0,0.7987084270728865,0.6274077489888655,stereo_left
original,4,895,93,0,0.05078125,551.2948897845514,544.2474412559022,11.079716184748147,2.1189716776443768,2.302868181926343,598.5840292878788,55800.82421875,55256.5767774941,1.0,0.7386794839362509,0.5922241396812506,stereo_right
original,2,1350,749,0,0.05078125,100314.45233654916,85885.02043456456,85.17294196980116,1.2562936220344285,1.1590427028031278,100399.67383415153,481365.6875,567250.7079345646,1.0,0.3829787234042553,0.4074074074074074,rear
original,4,1270,663,0,0.18359375,4281.131903937848,4278.518157674058,4.038675694622786,13.293724783795513,20.109841896974864,4281.40794999725,23168.279296875,18889.761139200942,1.0,0.6791569086651054,0.5709586545436143,stereo_right
original,1,1270,659,0,0.22265625,4449.001276592109,4448.194930549056,1.2377275497384312,3.7401420887890153,0.8816597083118433,4448.945125565615,24204.98046875,19756.785538200944,1.0,0.6320528211284514,0.6288159111933395,front
original,1,360,1304,0,0.08984375,29515.829485851922,28914.415278453205,169.4941638420127,5.500432805235808,5.2212576786017095,29896.29921318008,160046.8125,131132.3972215468,1.0,0.6164383561643836,0.4409090909090909,front
original,3,210,1054,0,0.07421875,15494.806654913464,15349.349922232956,3.538989222103048,2.4679714558838795,1.8078268662246142,15492.207385281647,83199.828125,67850.47820276704,1.0,0.6295673076923077,0.5639810426540285,stereo_left
original,3,210,1053,1,0.203125,2851.5192912513085,2842.2874866102284,3.965553583029359,37.76371719210659,16.341704353204523,2850.567705774491,14390.908203125,11548.620716514772,1.0,0.5849308828032233,0.5389069773699647,stereo_left
original,1,495,1498,0,0.05078125,12418.749644212727,12300.544924379443,152.56610103710076,15.478920563250131,14.98767521915779,12337.53248576099,121814.5390625,134115.08398687944,1.0,0.09455587392550144,0.16666666666666666,front
original,1,705,1788,0,0.09375,18332.23957680362,16972.48347651075,5.52376147034466,6.044611148294851,7.281587739510808,18327.97440407177,61676.59765625,44704.11417973925,1.0,0.47844827586206895,0.4046728971962617,front
original,4,1155,481,0,0.1953125,4985.154256559297,4983.20459145078,3.086210087406395,1.2532600379853176,4.205586195822679,4985.177424409273,22946.033203125,17962.82861167422,1.0,0.6064788673484326,0.5579814719985103,stereo_right
original,2,1625,959,0,0.03515625,57474.47862430577,49073.90052842046,138.1834739442754,1.867389523331427,1.697408485994072,57554.4737494009,347079.40625,298005.50572157954,1.0,0.631578947368421,0.6111111111111112,rear
original,3,75,1896,0,0.140625,19285.353341091348,19237.07656504413,4.469267923490483,1.6510596880581825,3.8420107022374785,19282.432812218434,68621.828125,49384.75155995587,1.0,0.5602068456045309,0.5333589940980241,stereo_left
original,3,75,1897,1,0.11328125,7404.348190176065,7388.539895632748,3.8717627380840716,8.672379530224232,5.586833488789254,7400.29022311824,46279.69140625,38891.15151061725,1.0,0.624017094017094,0.6094149293880295,stereo_left
original,3,620,1670,0,0.13671875,22341.11743973415,22313.195414372472,5.811287617891934,1.727210958317903,1.5545938616523467,22335.734932981457,128687.546875,106374.35146062753,1.0,0.7159365761891965,0.5498687664041995,stereo_left
original,3,1100,397,0,0.1484375,2932.02668856457,2916.617238395418,8.687607650613892,71.75931347897576,32.55764179547564,2933.4027186040366,15869.0419921875,12952.424753792082,1.0,0.5646755479157713,0.5043073431172784,stereo_left
original,3,1515,866,0,0.1875,2899.7363105163904,2874.132241150308,164.8142224412737,34.412073962436395,2.846589191043479,3868.6077290268377,16467.82421875,13593.691977599692,1.0,0.6963456270594307,0.6177987694984775,stereo_left
original,3,1515,867,1,0.04296875,25576.469723491602,24972.743576931534,51.50026415434233,5.03149935522692,4.60779083864223,25364.16290461603,584621.0,609593.7435769315,1.0,0.49411764705882355,0.45180722891566266,stereo_left
original,3,970,200,0,0.1875,11682.22557492328,11607.248010396375,1.9845287665457851,8.556026474945178,9.692303577607074,11685.470757891317,61453.390625,49846.142614603625,1.0,0.6949616648411829,0.6471355582128492,stereo_left
original,3,465,1447,0,0.07421875,54442.47302486526,52775.30366226907,145.26610948818242,4.715464945787564,2.5220153135429966,54916.585301238694,170388.40625,117613.10258773093,1.0,0.6414473684210527,0.5833333333333334,stereo_left
original,2,345,1279,0,0.0,9444.990448412049,8586.374142162294,176.0532131739909,486.86309870895815,7.517640081741463,9128.759463780389,12134.3359375,3547.9617953377056,1.0,0.1610530391018196,0.08046429274050758,rear
original,3,1180,520,0,0.25,318.71240350585396,295.3010399592149,5.886848992159355,43.869154716960864,57.67723047548318,340.3968412580922,9140.0830078125,8844.781967853285,1.0,0.8058093115043099,0.6352342622433513,stereo_left
original,1,915,110,0,0.08203125,19076.10588044676,18244.78275249531,0.7862430983964283,2.905892086973941,3.3049708671759808,19074.123940272544,64604.9765625,46360.19381000469,1.0,0.5306618093503339,0.4357707509881423,front
original,1,1275,667,0,0.14453125,4609.498735856405,4609.45319085072,9.169954061120755,8.16418190299976,3.1855188474913536,4610.111034139965,23899.44140625,19289.98821539928,1.0,0.6266139657444005,0.5595023078466788,front
original,4,1275,671,0,0.203125,3126.887097281266,3125.1837254757193,8.636861457778984,15.432864785379765,3.8470072632719043,3129.5117030030838,21548.169921875,18422.98619639928,1.0,0.7354822758599375,0.6375190799316901,stereo_right
original,1,1345,743,0,0.16015625,467.8252980822133,413.08653690358915,17.11018754820024,36.481498302662494,5.750633215640146,568.9753835032674,7981.11962890625,7568.033092002661,1.0,0.7305301184575317,0.6119189270948876,front
original,1,55,1580,0,0.03125,32385.42691473239,32264.231386795327,171.80598135225972,8.560916502617449,7.967751463602024,32446.16596115899,69114.796875,36850.56548820467,1.0,0.5617977528089888,0.48126064735945484,front
original,1,55,1579,1,0.12109375,5644.664114247351,5632.253859671302,3.686218319412235,3.066859137054111,0.8810302695888473,5639.583200138996,36823.59765625,31191.343796578698,1.0,0.6521739130434783,0.6317747077577046,front
original,4,355,1302,0,0.08203125,28816.936884461178,28692.086178831407,4.772227190306923,6.290347138997248,6.48990294816744,28804.017154350502,175935.21875,147243.1325711686,1.0,0.599250936329588,0.384,stereo_right
original,2,510,1529,0,0.05078125,79284.1399293635,79163.88263660131,164.35861931887305,0.6330329106208729,0.240392112986416,79077.46346521097,273195.03125,194031.1486133987,1.0,0.5714285714285714,0.40540540540540543,rear
original,2,910,108,0,0.109375,37356.952780517815,35745.940470510075,10.206853311696003,1.5176579071016216,1.6336111058929064,37384.57434963463,184797.265625,149051.32515448992,1.0,0.6264591439688716,0.39490445859872614,rear
original,4,1210,566,0,0.15625,2735.0202514861644,2703.3619501007615,4.955501169034472,16.329621442088023,48.82639329658098,2723.8856250940216,14908.4775390625,12205.115588961738,1.0,0.6410234013902537,0.5628691704134708,stereo_right
original,1,25,1140,0,0.109375,3110.702106838631,3105.0927117783376,10.48083962478756,8.423927487671019,16.31625742645699,3125.5679526505546,18522.62109375,15417.528381971662,1.0,0.7228252897168843,0.6434459537907814,front
original,1,25,1141,1,0.0390625,1621.1760100503614,1386.9808090354045,28.877169064976492,18.730426479625557,64.84074630717231,1620.7673163527888,6423.6123046875,7810.5931137229045,1.0,0.6776234961403834,0.6901050315509797,front
original,4,470,1458,0,0.10546875,36559.84938795464,35471.86484691987,18.093028236766386,5.667199348424673,5.470073674612806,36518.838637153785,158590.90625,123119.04140308013,1.0,0.5774699234414874,0.45865921787709496,stereo_right
original,1,630,1682,0,0.0859375,17279.27217086427,16600.56866002643,38.67533717438667,1.36928208250978,2.2772704262342724,17468.707862764557,102212.0078125,85611.43915247357,1.0,0.8135593220338984,0.7033195020746889,front
original,1,390,1333,0,0.09375,15674.406968345043,11934.956833470627,19.37161976838989,5.4427359253955565,5.6659236835097895,15648.689500065566,101354.6640625,89419.70722902937,1.0,0.5909090909090909,0.43137254901960786,front
original,4,30,1278,0,0.1171875,3474.392222257483,3467.1115396459027,4.028005847993062,47.735739258986634,25.462029372443762,3472.5297440723107,21044.712890625,17577.601350979097,1.0,0.7140438786565547,0.5820378210556026,stereo_right
original,1,515,1537,0,0.05078125,70590.48963127664,69372.55710297047,177.9238697995642,5.428833462355945,5.077574127216181,70919.60229133055,180602.625,111230.06789702953,1.0,0.4701492537313433,0.32105263157894737,front
original,3,770,1890,0,0.17578125,12647.495838623066,12625.567438377097,172.03104111763346,1.9971522816673621,2.2229037032398273,13204.859091731852,107743.3671875,95117.7997491229,1.0,0.6833333333333333,0.6767043078209954,stereo_left
original,1,480,1470,0,0.05078125,116574.06893608099,115975.66204856618,130.1291083317915,4.2371677883112575,3.8307102910959494,117001.97945143537,248106.78125,132131.11920143382,1.0,0.43333333333333335,0.32456140350877194,front
original,1,1160,483,0,0.203125,3422.646680138195,3422.550343043218,2.981020864681294,0.8328174777145424,1.1541937711159116,3423.0282708676955,22211.91015625,18789.359813206782,1.0,0.705592779980856,0.6719073231278444,front
original,3,5,1756,0,0.23046875,2890.1294369398584,2886.441085994191,2.845036944067171,17.510307728807007,9.608121353523416,2889.5850287267654,16591.287109375,13704.84602338081,1.0,0.6689839572192513,0.6065693734148269,stereo_left
original,3,1090,381,0,0.2109375,3398.579364646621,3397.0437493644095,5.921839373549432,6.031130827757047,7.968919753544927,3399.1723051593467,20098.779296875,16701.73554751059,1.0,0.7129396151293962,0.6106823930212151,stereo_left
original,4,1520,873,0,0.1640625,2257.894097198286,2235.3798769232053,6.023737120606743,57.737877720423405,24.491050140505063,2258.3785865794443,16335.5185546875,14100.138677764295,1.0,0.6317621651821689,0.5826160976071124,stereo_right
original,3,1295,698,0,0.16796875,3752.7919399594616,3749.526389029439,7.412435716275985,21.26016525957785,12.229583299330658,3747.6777047475257,18229.12890625,14479.602517220561,1.0,0.5570670265407107,0.5253165117700738,stereo_left
original,1,1225,585,0,0.23046875,6008.764071670011,6008.713319945447,2.0053049645599574,3.2363309012894503,2.222470041804388,6005.278728377659,25261.921875,19253.208555054553,1.0,0.5466171617161716,0.5443592552026287,front
original,4,970,202,0,0.18359375,12303.380202269751,12214.477716896377,2.340024156993838,8.503734342916815,9.448547534779289,12306.102646668467,62060.6171875,49846.13947060362,1.0,0.6830730619074178,0.6300120839283753,stereo_right
original,1,1135,448,0,0.1875,5287.507932125103,5284.19350710346,2.409816823554682,4.8452447332433035,3.100917350124485,5287.490647146024,24009.4921875,18725.29868039654,1.0,0.5958829902491874,0.5808717207188597,front
original,1,700,1784,0,0.0625,2834.9214165473336,1977.3780993156652,30.242532789817133,11.071298817516723,11.490270019802772,2917.2764494825683,32935.0390625,30957.660963184335,1.0,0.7056694813027744,0.4105701640197865,front
original,4,315,1234,0,0.23046875,306.05729361220625,229.94473773990285,3.862746652351797,99.99096426510903,62.5656109264526,317.69090181052184,8099.4169921875,8329.361729927403,1.0,0.8791991393199868,0.6375262685150662,stereo_right
original,1,1480,837,0,0.1328125,3038.42740513322,3037.2340326391895,15.465648062927599,12.473511877537833,7.756076500281829,3051.4661664669075,22460.517578125,19423.28354548581,1.0,0.6826788218793829,0.6112807616310401,front
original,4,215,1068,0,0.0625,13664.694572027862,13464.787549314715,6.691742494116103,0.6573957312736999,0.7573646042108559,13665.9582561144,82020.234375,68555.44682568529,1.0,0.6322757633587787,0.5675675675675675,stereo_right
original,4,215,1067,1,0.20703125,2178.6067897720873,2169.332225356826,175.1399214309248,24.937240880877656,33.75306756660845,3427.9233749093937,13511.3310546875,11341.998829330674,1.0,0.6527775732858258,0.5411567178280093,stereo_right
original,4,1355,753,0,0.17578125,2847.5682737649117,2794.2273727951524,14.761680767826121,68.44102172367715,113.83899672258332,2872.4816413837284,11837.5947265625,9043.367353767348,1.0,0.7276097056900959,0.6235571193462346,stereo_right
original,1,40,1370,0,0.08203125,9252.833977708406,8718.1846550693,3.0663097667350177,10.428131785326707,11.989319730975101,9250.160728113391,32949.8984375,24231.7137824307,1.0,0.49932614555256066,0.45189424911420006,front
original,1,40,1369,1,0.109375,3533.4601545865685,3409.445693468362,15.06668985307141,13.879419293319415,19.288646586881207,3521.5563738261403,21888.150390625,18478.704697156638,1.0,0.6960814563406356,0.48575264806802926,front
original,1,1395,778,0,0.1171875,6051.045888303387,6049.52771839999,179.9742955562168,2.9163671839414134,2.567529526723448,6661.752197107534,35573.56640625,29524.03868785001,1.0,0.7012987012987013,0.6531506849315069,front
original,3,1045,317,0,0.12890625,1326.7276751589693,1315.596633074092,158.58580742916783,15.119573596739725,14.182026798190977,2962.738000054282,38461.8046875,37146.20805442591,1.0,0.9476968007433957,0.6781307834669957,stereo_left
original,1,540,1577,0,0.109375,6393.35268543494,4882.847879957793,44.50808507937302,8.645273382605668,9.247210982180883,6560.201729317039,42081.859375,37199.01149504221,1.0,0.5844091360476663,0.40935192780968005,front
original,4,115,527,0,0.046875,14165.264122917304,14116.572800174356,170.37446756469396,8.363588623622183,7.966519537413849,14709.005887974978,77390.0390625,63273.466262325644,1.0,0.6452834654988756,0.599218895294774,stereo_right
original,4,115,526,1,0.09375,8368.829449918156,8357.664102362527,7.946237066902121,27.184726844841084,23.824631002833808,8363.623496550288,43697.26171875,35339.59761638747,1.0,0.5088922074395873,0.48984391704083813,stereo_right
original,3,1230,599,0,0.1640625,4802.361991173535,4793.779949750438,10.25705038942858,30.766918988927404,20.995514940689954,4803.214384102136,23709.19921875,18915.41926899956,1.0,0.5987954789208811,0.5213133202548778,stereo_left
original,3,40,1394,0,0.05078125,17577.488754506212,16954.850825069298,28.8982044104175,94.2644169360897,92.0212526616672,17594.177927845256,40319.5546875,23364.703862430702,1.0,0.42259721203228173,0.36796456910869163,stereo_left
original,3,40,1393,1,0.1328125,2673.337365741908,2638.4126437183622,161.3192136040071,19.94946491898391,5.721326711645115,3707.555761701557,20250.107421875,17611.694778156638,1.0,0.7612092607946935,0.6706023034803953,stereo_left
original,4,1190,539,0,0.11328125,1442.7764715543724,1430.645707313155,17.485171519265432,192.15957960511952,222.50936710163037,1478.9303485491455,6984.447265625,5553.801558311845,1.0,0.8818942100324317,0.6149030713308609,stereo_right
original,4,1615,953,0,0.1640625,333.255877052184,237.39038597403123,7.719369281581747,87.03805256500755,31.387313645203026,375.48768444923184,8506.927734375,8269.537348400969,1.0,0.9218472191453224,0.6221330367324649,stereo_right
original,2,355,1296,0,0.06640625,17084.81434930827,16686.825270493715,86.91972370228238,24.852392120788352,14.810860193655614,17155.749994024558,34808.62890625,18121.803635756285,1.0,0.4114503816793893,0.3452566096423017,rear
original,2,480,1472,0,0.0703125,35302.89321513905,33218.24793532485,164.5314686841191,1.3176024065481198,0.8350157141372457,34907.84203810677,151239.4375,118021.18956467515,1.0,0.6818181818181818,0.46613545816733065,rear
original,1,1200,547,0,0.203125,1933.3878098211183,1926.087346676617,12.784358843424203,9.266657095136189,30.70143823247594,1984.5858754616693,12405.15234375,10479.064997073383,1.0,0.7540131132715352,0.6665605530037746,front
original,4,1020,276,0,0.125,12801.811128793734,12794.154977610895,11.126223628682308,15.838094880748674,13.731974547464834,12799.654512204295,59743.3359375,46949.180959889105,1.0,0.5489596083231334,0.5116640746500778,stereo_right
original,4,1135,452,0,0.23046875,3490.6090482929626,3490.094389228463,4.426453779213428,10.828720839360058,6.190431716224533,3490.6742804630026,21348.400390625,17858.306001396537,1.0,0.7086687306501548,0.6356703380174705,stereo_right
original,3,475,1466,0,0.08984375,19442.99514532972,19166.932738920645,165.89907445402716,3.507086352987509,3.516188394283594,19968.93379177294,147658.921875,128491.98913607936,1.0,0.8015984955336154,0.696285506190823,stereo_left
original,2,1020,271,0,0.01953125,48470.98371823948,35218.71571082948,178.67684222798218,1.4012859381121272,1.0719599433236746,48644.27593028092,381200.4375,345981.7217891705,1.0,0.4666666666666667,0.3617021276595745,rear
original,1,890,80,0,0.0859375,31582.586836239345,31147.591317931394,170.12923981609964,4.0786140582248365,4.073671430861308,32137.916778633273,92534.171875,61386.580557068606,1.0,0.8592964824120602,0.4956063268892794,front
original,1,890,81,1,0.08203125,17669.79883189652,15343.974879233967,106.41366462195079,9.004263084669663,7.972959515925042,17869.743426762925,61995.9609375,77339.93581673397,1.0,0.5561797752808989,0.44995648389904264,front
original,3,1330,730,0,0.19140625,2263.1856280039287,2260.474866352315,1.1950565196979173,13.223230526272145,15.873845329269248,2264.1761894807833,12453.3203125,10192.845446147685,1.0,0.6333976833976834,0.5653797586271141,stereo_left
original,1,1595,934,0,0.3515625,2465.295584611622,2464.5433352111395,3.70765346596326,3.2950951224009177,2.4867805258188334,2466.1066423109837,13810.078125,11345.53478978886,1.0,0.6663169857505027,0.6103479853479854,front
original,3,1055,330,0,0.23828125,10374.78274267181,10294.633457210162,11.763381231219766,7.41535580864798,6.4744698068650965,10379.787319688221,48511.87890625,38217.24544903984,1.0,0.7244623655913979,0.6478351955307262,stereo_left
original,2,685,1767,0,0.05859375,117100.74507440692,101498.80768816444,14.465877384053234,3.9099376184353805,3.847435087325514,117098.64594590435,157863.203125,259362.01081316444,1.0,0.3225806451612903,0.3776223776223776,rear
original,1,1425,799,0,0.0859375,12597.096596480402,12590.310118105313,21.901593543993915,8.380296081555894,8.076158005769742,12665.439516921324,52974.6171875,40384.30706939469,1.0,0.768141592920354,0.558748943364328,front
original,3,405,1352,0,0.04296875,91847.34204545873,89747.03453974801,12.507018585038018,9.75906458379198,9.081726896696072,91858.0119310472,214223.5,124476.46546025199,1.0,0.4234984655852696,0.3679880329094989,stereo_left
original,3,1590,932,0,0.21484375,3461.0718396702896,3458.983237100827,2.5698985359181754,12.115095198720109,11.361502197451212,3460.9793870313897,15712.7421875,12253.758950399173,1.0,0.5808240536494184,0.5243724488156076,stereo_left
original,4,1150,473,0,0.1953125,3642.0990377884923,3639.9004546506003,0.5619524679739986,8.142720171101859,1.693572087732202,3641.667824076708,21612.27734375,17972.3768890994,1.0,0.661886014248219,0.6431982577584195,stereo_right
original,2,1620,955,0,0.01953125,729.320203240889,37.671147208544426,178.6233199055358,2.266767958454581,2.0490205134593915,2360.180312640711,322550.40625,322588.07739720854,1.0,0.5384615384615384,0.8048780487804879,rear
original,3,120,573,0,0.09375,12405.948548073244,12362.475662933095,169.7151933032073,10.374590867821341,20.142985264046906,12954.726739078322,78813.53125,66451.0555870669,1.0,0.5542299349240781,0.5014749262536873,stereo_left
original,3,120,572,1,0.18359375,5977.051593536034,5970.130864719049,9.23347508135294,11.310494010300054,7.984939030460468,5979.133944367288,38166.24609375,32196.11522903095,1.0,0.7262857142857143,0.6300723947418556,stereo_left
original,3,1270,661,0,0.1640625,4430.058667537279,4426.659422049055,2.0836511040303947,14.689148531498489,19.10234545597837,4430.0889055341195,23316.42578125,18889.766359200945,1.0,0.6487282524316179,0.5549172525508926,stereo_left
original,3,1185,530,0,0.16015625,182.1084397298527,100.59235935669221,171.71213607902192,86.0386554837199,130.9914166392893,2646.4651128105725,5825.32763671875,5925.919996075442,1.0,0.894900428479453,0.727377048035585,stereo_left
original,3,30,1253,0,0.09765625,2754.3559033365723,2740.4730502709026,4.387704015347483,46.62428709152608,23.685853491634223,2751.928337384245,20318.06640625,17577.593355979097,1.0,0.7732115677321156,0.6022443485875523,stereo_left
original,3,30,1254,1,0.0,37725.71758768239,36700.05498866962,4.314386155414202,514.4280880558083,7.027843538852416,37722.65434641841,47121.48828125,10421.433292580383,1.0,0.377395555943598,0.27399650959860383,stereo_left
original,1,65,1734,0,0.0859375,9831.547543566248,9808.823392270664,15.44982850768134,1.9550529646558419,2.9536550168770437,9847.875851081491,53007.96484375,43199.141451479336,1.0,0.6904487917146145,0.5983224603914259,front
original,1,65,1733,1,0.1015625,11283.64550903735,11262.387314135718,3.043037887921026,2.5708556820441357,1.5842464921486366,11279.242582860896,46353.33984375,35090.95252961428,1.0,0.5766283524904214,0.5334281650071123,front
original,4,340,1273,0,0.1015625,311451.4269047017,309845.5723405024,106.22069021680748,4.752937273762567,4.697066100525536,311440.64652432234,482604.34375,172758.77140949763,1.0,0.5373592630501536,0.4751203852327448,stereo_right
original,3,1170,500,0,0.25390625,2915.0483378846166,2903.2843152238893,4.856270961228561,19.676361736675133,12.499500978065047,2921.6619457331926,17820.1015625,14916.81724727611,1.0,0.7196428571428571,0.619811906239557,stereo_left
original,2,520,1548,0,0.0625,181335.5922018988,180827.47237581396,76.21007157205611,2.8374761152270396,2.7424153729510983,181168.39813783654,391378.78125,210551.30887418604,1.0,0.5454545454545454,0.4,rear
original,2,825,6,0,0.0546875,138729.90960774088,113192.42555294803,110.47780496633992,1.1108859426691091,1.1227029156379669,138492.81708988082,527805.9375,414613.511947052,1.0,0.8181818181818182,0.391304347826087,rear
original,3,795,1936,0,0.08203125,21742.75566104389,21606.996026097142,165.3760713757319,7.44222936344643,7.745194453605516,22267.95030675681,116686.1953125,95079.19928640286,1.0,0.6424418604651163,0.618627057406664,stereo_left
original,3,960,186,0,0.078125,3824.09307773382,3743.610802240124,10.241445914203474,15.435484565686853,15.369778483464016,3827.7386669729367,46647.07421875,42903.463416509876,1.0,0.5935904707884289,0.444096264728002,stereo_left
original,4,260,1143,0,0.03125,109155.88142836577,108473.02253915241,175.39979124327067,30.599257394295595,9.977436582803822,109645.9766577991,196654.53125,88181.50871084759,1.0,0.4318181818181818,0.46272493573264784,stereo_right
original,4,260,1142,1,0.2734375,3074.540565526854,2990.796786315699,7.263807174821662,34.287171145910165,14.907015904228192,3083.438620214491,17602.326171875,14611.5293855593,1.0,0.758675268713665,0.6016905251161264,stereo_right
original,3,1340,741,0,0.1796875,273.02820822638375,245.5666594462873,166.16312553686018,76.53641691608556,45.189796985490744,2680.6274085778427,7447.3916015625,7201.824942116213,1.0,0.809442257244289,0.5986385522165034,stereo_left
original,2,1325,725,0,0.046875,139939.8069735127,135401.0878544154,40.01202328794211,1.5322092859299952,1.0353698201153,139804.45115935782,761057.75,625656.6621455846,1.0,0.5714285714285714,0.2,rear
original,4,45,1485,0,0.1328125,2845.825228063036,2820.5887517289884,167.01497041285904,2.029413528588969,5.108441834259075,3836.2496151308237,30607.173828125,27786.58507639601,1.0,0.8088283737784122,0.7325911000307367,stereo_right
original,4,45,1486,1,0.046875,20657.029003218315,20114.41376594854,32.68097022216755,104.84232235152146,26.18040094891263,20658.717941052342,41119.87109375,21005.45732780146,1.0,0.4624466692011997,0.5123119526981513,stereo_right
original,3,660,1729,0,0.12890625,35564.66818126636,35564.20345973472,6.8916297289211155,5.042182450096274,4.986769607315023,35564.55929321617,143740.25,108176.04654026528,1.0,0.5574912891986062,0.5053444180522565,stereo_left
original,3,915,116,0,0.125,34272.080800275275,33123.63874249531,31.267235890731016,60.09835976377814,27.28504929760765,34226.89566489535,78616.8203125,45493.18157000469,1.0,0.6261682242990654,0.3364048102451976,stereo_left
original,3,675,1750,0,0.109375,5163.479578526356,5159.902649506737,166.3565892774244,3.204879645239404,2.5205102115917937,5802.72080412044,75361.8984375,70201.99578799326,1.0,0.6330814441645676,0.5537894940880016,stereo_left
original,1,695,1778,0,0.15625,4121.916797314413,2929.2897110330887,48.903097305147654,14.865763300189661,27.623142854823612,4284.347568635889,22344.19140625,25273.48111728309,1.0,0.6174957118353345,0.4569455103607061,front
original,3,1035,301,0,0.19140625,19614.03119725141,18990.111754403326,178.59097404048038,63.48353989817359,45.40130956063524,19607.249879110073,52166.3828125,33176.271058096674,1.0,0.7216869905005726,0.3151828962752631,stereo_left
original,1,675,1748,0,0.1328125,34816.665510095074,34789.04015500673,45.35229857753768,1.7855610998403144,1.0744685824247624,34873.64793532136,105858.015625,71068.97546999327,1.0,0.6422018348623854,0.6076923076923076,front
original,4,225,1085,0,0.0234375,346646.70889308373,340324.74191005644,144.8728059857506,42.15861423557521,5.8020841909398095,346838.74727096484,398184.8125,57860.07058994358,1.0,0.44739884393063584,0.319047619047619,stereo_right
original,4,225,1084,1,0.10546875,10786.712747942593,10624.135031688736,140.38961565355672,209.60440460286017,121.25238968843381,11437.342686104072,20997.2421875,10373.107155811264,1.0,0.514878200366839,0.4807001370963929,stereo_right
original,1,460,1437,0,0.1328125,64623.90082496899,60839.947302754415,18.676340036071903,2.067785473417251,2.36333122222021,64600.006139839104,169664.96875,108825.02144724558,1.0,0.5555555555555556,0.4564102564102564,front
original,3,350,1290,0,0.0859375,68013.18986479113,68002.62122665791,14.369794286673981,6.860105249824801,7.799482183426504,68033.44061055548,228999.84375,160997.2225233421,1.0,0.5897435897435898,0.40794573643410853,stereo_left
